,code,name,c_name
1939,600369,西南证券,证券
1940,600837,海通证券,证券
1941,600864,哈投股份,证券
1942,600909,华安证券,证券
1943,600958,东方证券,证券
1944,600999,招商证券,证券
1945,601099,太平洋,证券
1946,601108,财通证券,证券
1947,601198,东兴证券,证券
1948,601211,国泰君安,证券
1949,601375,中原证券,证券
1950,601377,兴业证券,证券
1951,601555,东吴证券,证券
1952,601688,华泰证券,证券
1953,601788,光大证券,证券
1954,601878,浙商证券,证券
1955,601881,中国银河,证券
1956,601901,方正证券,证券
1957,000166,申万宏源,证券
1958,000562,宏源证券,证券
1959,000686,东北证券,证券
1960,000712,锦龙股份,证券
1961,000728,国元证券,证券
1962,000750,国海证券,证券
1963,000776,广发证券,证券
1964,000783,长江证券,证券
1965,000987,越秀金控,证券
1966,002500,山西证券,证券
1967,002670,国盛金控,证券
1968,002673,西部证券,证券
1969,002736,国信证券,证券
1970,002797,第一创业,证券
1971,600008,首创股份,水务
1972,600168,武汉控股,水务
1973,600187,国中水务,水务
1974,600283,钱江水利,水务
1975,600461,洪城水业,水务
1976,600874,创业环保,水务
1977,601158,重庆水务,水务
1978,601199,江南水务,水务
1979,601368,绿城水务,水务
1980,603797,联泰环保,水务
1981,603903,中持股份,水务
1982,000544,中原环保,水务
1983,000598,兴蓉环境,水务
1984,000605,渤海股份,水务
1985,000685,中山公用,水务
1986,300388,国祯环保,水务
1987,300692,中环环保,水务
1988,600003,ST东北高,交通运输
1989,600004,白云机场,交通运输
1990,600009,上海机场,交通运输
1991,600012,皖通高速,交通运输
1992,600017,日照港,交通运输
1993,600018,上港集团,交通运输
1994,600020,中原高速,交通运输
1995,600026,中远海能,交通运输
1996,600029,南方航空,交通运输
1997,600033,福建高速,交通运输
1998,600035,楚天高速,交通运输
1999,600057,象屿股份,交通运输
2000,600077,宋都股份,交通运输
2001,600087,退市长油,交通运输
2002,600106,重庆路桥,交通运输
2003,600115,东方航空,交通运输
2004,600119,长江投资,交通运输
2005,600125,铁龙物流,交通运输
2006,600153,建发股份,交通运输
2007,600179,安通控股,交通运输
2008,600180,瑞茂通,交通运输
2009,600190,锦州港,交通运输
2010,600221,海航控股,交通运输
2011,600233,圆通速递,交通运输
2012,600242,中昌数据,交通运输
2013,600269,赣粤高速,交通运输
2014,600270,外运发展,交通运输
2015,600279,重庆港九,交通运输
2016,600317,营口港,交通运输
2017,600350,山东高速,交通运输
2018,600368,五洲交通,交通运输
2019,600377,宁沪高速,交通运输
2020,600428,中远海特,交通运输
2021,600548,深高速,交通运输
2022,600561,江西长运,交通运输
2023,600575,皖江物流,交通运输
2024,600591,*ST上航,交通运输
2025,600611,大众交通,交通运输
2026,600650,锦江投资,交通运输
2027,600662,强生控股,交通运输
2028,600676,交运股份,交通运输
2029,600692,亚通股份,交通运输
2030,600705,中航资本,交通运输
2031,600708,光明地产,交通运输
2032,600717,天津港,交通运输
2033,600741,华域汽车,交通运输
2034,600751,天海投资,交通运输
2035,600787,中储股份,交通运输
2036,600794,保税科技,交通运输
2037,600798,宁波海运,交通运输
2038,600834,申通地铁,交通运输
2039,600896,览海投资,交通运输
2040,600897,厦门空港,交通运输
2041,601000,唐山港,交通运输
2042,601006,大秦铁路,交通运输
2043,601008,连云港,交通运输
2044,601018,宁波港,交通运输
2045,601021,春秋航空,交通运输
2046,601107,四川成渝,交通运输
2047,601111,中国国航,交通运输
2048,601188,龙江交通,交通运输
2049,601228,广州港,交通运输
2050,601326,秦港股份,交通运输
2051,601333,广深铁路,交通运输
2052,601518,吉林高速,交通运输
2053,601866,中远海发,交通运输
2054,601872,招商轮船,交通运输
2055,601880,大连港,交通运输
2056,601919,中远海控,交通运输
2057,603032,德新交运,交通运输
2058,603066,音飞储存,交通运输
2059,603069,海汽集团,交通运输
2060,603117,万林股份,交通运输
2061,603128,华贸物流,交通运输
2062,603167,渤海轮渡,交通运输
2063,603223,恒通股份,交通运输
2064,603535,嘉诚国际,交通运输
2065,603569,长久物流,交通运输
2066,603648,畅联股份,交通运输
2067,603813,原尚股份,交通运输
2068,603885,吉祥航空,交通运输
2069,000022,深赤湾Ａ,交通运输
2070,000088,盐 田 港,交通运输
2071,000089,深圳机场,交通运输
2072,000099,中信海直,交通运输
2073,000421,南京公用,交通运输
2074,000429,粤高速Ａ,交通运输
2075,000507,珠海港,交通运输
2076,000520,长航凤凰,交通运输
2077,000548,湖南投资,交通运输
2078,000582,北部湾港,交通运输
2079,000594,国恒退,交通运输
2080,000753,漳州发展,交通运输
2081,000828,东莞控股,交通运输
2082,000886,海南高速,交通运输
2083,000900,现代投资,交通运输
2084,000905,厦门港务,交通运输
2085,000916,华北高速,交通运输
2086,001965,招商公路,交通运输
2087,002040,南 京 港,交通运输
2088,002120,韵达股份,交通运输
2089,002183,怡 亚 通,交通运输
2090,002210,飞马国际,交通运输
2091,002245,澳洋顺昌,交通运输
2092,002320,海峡股份,交通运输
2093,002352,顺丰控股,交通运输
2094,002357,富临运业,交通运输
2095,002468,申通快递,交通运输
2096,002492,恒基达鑫,交通运输
2097,002627,宜昌交运,交通运输
2098,002682,龙洲股份,交通运输
2099,002711,欧浦智网,交通运输
2100,002769,普路通,交通运输
2101,002800,天顺股份,交通运输
2102,002889,东方嘉盛,交通运输
2103,300013,新宁物流,交通运输
2104,300240,飞力达,交通运输
2105,300350,华鹏飞,交通运输
2106,300538,同益股份,交通运输
2107,600075,新疆天业,化学原料
2108,600091,ST明科,化学原料
2109,600277,亿利洁能,化学原料
2110,600281,太化股份,化学原料
2111,600301,ST南化,化学原料
2112,600328,兰太实业,化学原料
2113,600367,红星发展,化学原料
2114,600409,三友化工,化学原料
2115,600618,氯碱化工,化学原料
2116,600714,金瑞矿业,化学原料
2117,600722,金牛化工,化学原料
2118,601216,君正集团,化学原料
2119,603067,振华股份,化学原料
2120,603077,和邦生物,化学原料
2121,603299,井神股份,化学原料
2122,603928,兴业股份,化学原料
2123,000422,湖北宜化,化学原料
2124,000510,金路集团,化学原料
2125,000545,金浦钛业,化学原料
2126,000635,英 力 特,化学原料
2127,000683,远兴能源,化学原料
2128,000707,双环科技,化学原料
2129,000818,方大化工,化学原料
2130,000822,山东海化,化学原料
2131,002002,鸿达兴业,化学原料
2132,002053,云南能投,化学原料
2133,002092,中泰化学,化学原料
2134,002125,湘潭电化,化学原料
2135,002386,天原集团,化学原料
2136,002648,卫星石化,化学原料
2137,002805,丰元股份,化学原料
2138,300285,国瓷材料,化学原料
2139,300522,世名科技,化学原料
2140,300655,晶瑞股份,化学原料
2141,600030,中信证券,非银金融
2142,600061,国投资本,非银金融
2143,600093,易见股份,非银金融
2144,600109,国金证券,非银金融
2145,600155,宝硕股份,非银金融
2146,600291,西水股份,非银金融
2147,600318,新力金融,非银金融
2148,600369,西南证券,非银金融
2149,600390,五矿资本,非银金融
2150,600635,大众公用,非银金融
2151,600643,爱建集团,非银金融
2152,600705,中航资本,非银金融
2153,600739,辽宁成大,非银金融
2154,600747,*ST大控,非银金融
2155,600783,鲁信创投,非银金融
2156,600816,安信信托,非银金融
2157,600830,香溢融通,非银金融
2158,600837,海通证券,非银金融
2159,600864,哈投股份,非银金融
2160,600909,华安证券,非银金融
2161,600958,东方证券,非银金融
2162,600999,招商证券,非银金融
2163,601099,太平洋,非银金融
2164,601108,财通证券,非银金融
2165,601198,东兴证券,非银金融
2166,601211,国泰君安,非银金融
2167,601318,中国平安,非银金融
2168,601336,新华保险,非银金融
2169,601375,中原证券,非银金融
2170,601377,兴业证券,非银金融
2171,601555,东吴证券,非银金融
2172,601601,中国太保,非银金融
2173,601628,中国人寿,非银金融
2174,601688,华泰证券,非银金融
2175,601788,光大证券,非银金融
2176,601878,浙商证券,非银金融
2177,601881,中国银河,非银金融
2178,601901,方正证券,非银金融
2179,603300,华铁科技,非银金融
2180,000166,申万宏源,非银金融
2181,000415,渤海金控,非银金融
2182,000416,民生控股,非银金融
2183,000562,宏源证券,非银金融
2184,000563,陕国投Ａ,非银金融
2185,000623,吉林敖东,非银金融
2186,000627,天茂集团,非银金融
2187,000666,经纬纺机,非银金融
2188,000686,东北证券,非银金融
2189,000712,锦龙股份,非银金融
2190,000728,国元证券,非银金融
2191,000750,国海证券,非银金融
2192,000776,广发证券,非银金融
2193,000783,长江证券,非银金融
2194,000987,越秀金控,非银金融
2195,000996,中国中期,非银金融
2196,002500,山西证券,非银金融
2197,002670,国盛金控,非银金融
2198,002673,西部证券,非银金融
2199,002736,国信证券,非银金融
2200,002797,第一创业,非银金融
2201,300023,宝德股份,非银金融
2202,600193,创兴资源,其他采掘
2203,600295,鄂尔多斯,其他采掘
2204,600532,宏达矿业,其他采掘
2205,601969,海南矿业,其他采掘
2206,603505,金石资源,其他采掘
2207,000629,*ST钒钛,其他采掘
2208,000655,金岭矿业,其他采掘
2209,000762,西藏矿业,其他采掘
2210,600078,澄星股份,化学制品
2211,600096,云天化,化学制品
2212,600141,兴发集团,化学制品
2213,600160,巨化股份,化学制品
2214,600176,中国巨石,化学制品
2215,600228,*ST昌九,化学制品
2216,600230,沧州大化,化学制品
2217,600249,两面针,化学制品
2218,600273,嘉化能源,化学制品
2219,600299,安迪苏,化学制品
2220,600309,万华化学,化学制品
2221,600315,上海家化,化学制品
2222,600319,亚星化学,化学制品
2223,600352,浙江龙盛,化学制品
2224,600378,天科股份,化学制品
2225,600389,江山股份,化学制品
2226,600423,*ST柳化,化学制品
2227,600426,华鲁恒升,化学制品
2228,600458,时代新材,化学制品
2229,600470,六国化工,化学制品
2230,600486,扬农化工,化学制品
2231,600500,中化国际,化学制品
2232,600589,广东榕泰,化学制品
2233,600596,新安股份,化学制品
2234,600636,*ST爱富,化学制品
2235,600672,*ST华圣,化学制品
2236,600691,阳煤化工,化学制品
2237,600727,鲁北化工,化学制品
2238,600731,湖南海利,化学制品
2239,600746,江苏索普,化学制品
2240,600813,ST鞍一工,化学制品
2241,600844,*ST丹科,化学制品
2242,600985,雷鸣科化,化学制品
2243,601678,滨化股份,化学制品
2244,603002,宏昌电子,化学制品
2245,603010,万盛股份,化学制品
2246,603026,石大胜华,化学制品
2247,603041,美思德,化学制品
2248,603078,江化微,化学制品
2249,603086,先达股份,化学制品
2250,603110,东方材料,化学制品
2251,603133,碳元科技,化学制品
2252,603181,皇马科技,化学制品
2253,603188,亚邦股份,化学制品
2254,603227,雪峰科技,化学制品
2255,603330,上海天洋,化学制品
2256,603360,百傲化学,化学制品
2257,603378,亚士创能,化学制品
2258,603585,苏利股份,化学制品
2259,603599,广信股份,化学制品
2260,603601,再升科技,化学制品
2261,603605,珀莱雅,化学制品
2262,603630,拉芳家化,化学制品
2263,603639,海利尔,化学制品
2264,603683,晶华新材,化学制品
2265,603722,阿科力,化学制品
2266,603737,三棵树,化学制品
2267,603822,嘉澳环保,化学制品
2268,603823,百合花,化学制品
2269,603879,永悦科技,化学制品
2270,603916,苏博特,化学制品
2271,603938,三孚股份,化学制品
2272,603968,醋化股份,化学制品
2273,603970,中农立华,化学制品
2274,603980,吉华集团,化学制品
2275,000523,广州浪奇,化学制品
2276,000525,红 太 阳,化学制品
2277,000553,沙隆达Ａ,化学制品
2278,000565,渝三峡Ａ,化学制品
2279,000731,四川美丰,化学制品
2280,000737,南风化工,化学制品
2281,000755,*ST三维,化学制品
2282,000792,盐湖股份,化学制品
2283,000830,鲁西化工,化学制品
2284,000902,新洋丰,化学制品
2285,000912,*ST天化,化学制品
2286,000950,*ST建峰,化学制品
2287,000953,*ST河化,化学制品
2288,000985,大庆华科,化学制品
2289,000990,诚志股份,化学制品
2290,002004,华邦健康,化学制品
2291,002010,传化智联,化学制品
2292,002037,久联发展,化学制品
2293,002054,德美化工,化学制品
2294,002061,浙江交科,化学制品
2295,002080,中材科技,化学制品
2296,002096,南岭民爆,化学制品
2297,002109,兴化股份,化学制品
2298,002136,安 纳 达,化学制品
2299,002145,中核钛白,化学制品
2300,002165,红 宝 丽,化学制品
2301,002170,芭田股份,化学制品
2302,002201,九鼎新材,化学制品
2303,002211,宏达新材,化学制品
2304,002215,诺 普 信,化学制品
2305,002226,江南化工,化学制品
2306,002246,北化股份,化学制品
2307,002250,联化科技,化学制品
2308,002256,兆新股份,化学制品
2309,002258,利尔化学,化学制品
2310,002274,华昌化工,化学制品
2311,002319,乐通股份,化学制品
2312,002326,永太科技,化学制品
2313,002360,同德化工,化学制品
2314,002361,神剑股份,化学制品
2315,002391,长青股份,化学制品
2316,002407,多氟多,化学制品
2317,002408,齐翔腾达,化学制品
2318,002409,雅克科技,化学制品
2319,002440,闰土股份,化学制品
2320,002453,天马精化,化学制品
2321,002455,百川股份,化学制品
2322,002470,金正大,化学制品
2323,002476,宝莫股份,化学制品
2324,002496,辉丰股份,化学制品
2325,002497,雅化集团,化学制品
2326,002513,蓝丰生化,化学制品
2327,002538,司尔特,化学制品
2328,002539,云图控股,化学制品
2329,002549,凯美特气,化学制品
2330,002556,辉隆股份,化学制品
2331,002562,兄弟科技,化学制品
2332,002584,西陇科学,化学制品
2333,002588,史丹利,化学制品
2334,002591,恒大高新,化学制品
2335,002597,金禾实业,化学制品
2336,002601,龙蟒佰利,化学制品
2337,002632,道明光学,化学制品
2338,002637,赞宇科技,化学制品
2339,002643,万润股份,化学制品
2340,002666,德联集团,化学制品
2341,002669,康达新材,化学制品
2342,002683,宏大爆破,化学制品
2343,002709,天赐材料,化学制品
2344,002734,利民股份,化学制品
2345,002741,光华科技,化学制品
2346,002748,世龙实业,化学制品
2347,002749,国光股份,化学制品
2348,002783,凯龙股份,化学制品
2349,002802,洪汇新材,化学制品
2350,002809,红墙股份,化学制品
2351,002810,山东赫达,化学制品
2352,002827,高争民爆,化学制品
2353,002895,川恒股份,化学制品
2354,002909,集泰股份,化学制品
2355,002915,中欣氟材,化学制品
2356,002917,金奥博,化学制品
2357,002919,名臣健康,化学制品
2358,300019,硅宝科技,化学制品
2359,300037,新宙邦,化学制品
2360,300041,回天新材,化学制品
2361,300054,鼎龙股份,化学制品
2362,300067,安诺其,化学制品
2363,300073,当升科技,化学制品
2364,300082,奥克股份,化学制品
2365,300107,建新股份,化学制品
2366,300109,新开源,化学制品
2367,300132,青松股份,化学制品
2368,300163,先锋新材,化学制品
2369,300169,天晟新材,化学制品
2370,300174,元力股份,化学制品
2371,300192,科斯伍德,化学制品
2372,300196,长海股份,化学制品
2373,300200,高盟新材,化学制品
2374,300214,日科化学,化学制品
2375,300225,金力泰,化学制品
2376,300236,上海新阳,化学制品
2377,300243,瑞丰高材,化学制品
2378,300261,雅本化学,化学制品
2379,300387,富邦股份,化学制品
2380,300398,飞凯材料,化学制品
2381,300405,科隆股份,化学制品
2382,300409,道氏技术,化学制品
2383,300429,强力新材,化学制品
2384,300437,清水源,化学制品
2385,300446,乐凯新材,化学制品
2386,300459,金科文化,化学制品
2387,300481,濮阳惠成,化学制品
2388,300487,蓝晓科技,化学制品
2389,300505,川金诺,化学制品
2390,300530,达志科技,化学制品
2391,300535,达威股份,化学制品
2392,300537,广信材料,化学制品
2393,300568,星源材质,化学制品
2394,300575,中旗股份,化学制品
2395,300576,容大感光,化学制品
2396,300596,利安隆,化学制品
2397,300610,晨化股份,化学制品
2398,300637,扬帆新材,化学制品
2399,300641,正丹股份,化学制品
2400,300646,侨源气体,化学制品
2401,300665,飞鹿股份,化学制品
2402,300684,中石科技,化学制品
2403,300690,双一科技,化学制品
2404,300721,怡达股份,化学制品
2405,300727,润禾材料,化学制品
2406,300728,天常股份,化学制品
2407,600006,东风汽车,汽车
2408,600066,宇通客车,汽车
2409,600081,东风科技,汽车
2410,600093,易见股份,汽车
2411,600099,林海股份,汽车
2412,600104,上汽集团,汽车
2413,600148,长春一东,汽车
2414,600166,福田汽车,汽车
2415,600178,东安动力,汽车
2416,600213,亚星客车,汽车
2417,600297,广汇汽车,汽车
2418,600303,曙光股份,汽车
2419,600327,大东方,汽车
2420,600335,国机汽车,汽车
2421,600418,江淮汽车,汽车
2422,600480,凌云股份,汽车
2423,600482,中国动力,汽车
2424,600523,贵航股份,汽车
2425,600609,金杯汽车,汽车
2426,600653,申华控股,汽车
2427,600656,退市博元,汽车
2428,600660,福耀玻璃,汽车
2429,600676,交运股份,汽车
2430,600679,上海凤凰,汽车
2431,600686,金龙汽车,汽车
2432,600698,湖南天雁,汽车
2433,600699,均胜电子,汽车
2434,600715,文投控股,汽车
2435,600741,华域汽车,汽车
2436,600742,一汽富维,汽车
2437,600805,悦达投资,汽车
2438,600877,*ST嘉陵,汽车
2439,600933,爱柯迪,汽车
2440,600960,渤海活塞,汽车
2441,601127,小康股份,汽车
2442,601238,广汽集团,汽车
2443,601258,庞大集团,汽车
2444,601311,骆驼股份,汽车
2445,601633,长城汽车,汽车
2446,601689,拓普集团,汽车
2447,601777,力帆股份,汽车
2448,601799,星宇股份,汽车
2449,601965,中国汽研,汽车
2450,603006,联明股份,汽车
2451,603009,北特科技,汽车
2452,603023,威帝股份,汽车
2453,603035,常熟汽饰,汽车
2454,603037,凯众股份,汽车
2455,603040,新坐标,汽车
2456,603085,天成自控,汽车
2457,603089,正裕工业,汽车
2458,603129,春风动力,汽车
2459,603158,腾龙股份,汽车
2460,603166,福达股份,汽车
2461,603178,圣龙股份,汽车
2462,603179,新泉股份,汽车
2463,603197,保隆科技,汽车
2464,603239,浙江仙通,汽车
2465,603286,日盈电子,汽车
2466,603305,旭升股份,汽车
2467,603306,华懋科技,汽车
2468,603319,湘油泵,汽车
2469,603335,迪生力,汽车
2470,603358,华达科技,汽车
2471,603377,东方时尚,汽车
2472,603528,多伦科技,汽车
2473,603586,金麒麟,汽车
2474,603701,德宏股份,汽车
2475,603730,岱美股份,汽车
2476,603758,秦安股份,汽车
2477,603766,隆鑫通用,汽车
2478,603767,中马传动,汽车
2479,603768,常青股份,汽车
2480,603776,永安行,汽车
2481,603787,新日股份,汽车
2482,603788,宁波高发,汽车
2483,603809,豪能股份,汽车
2484,603917,合力科技,汽车
2485,603922,金鸿顺,汽车
2486,603926,铁流股份,汽车
2487,603997,继峰股份,汽车
2488,000017,深中华A,汽车
2489,000025,特 力Ａ,汽车
2490,000030,富奥股份,汽车
2491,000338,潍柴动力,汽车
2492,000550,江铃汽车,汽车
2493,000559,万向钱潮,汽车
2494,000572,海马汽车,汽车
2495,000581,威孚高科,汽车
2496,000622,恒立实业,汽车
2497,000625,长安汽车,汽车
2498,000678,襄阳轴承,汽车
2499,000700,模塑科技,汽车
2500,000710,贝瑞基因,汽车
2501,000753,漳州发展,汽车
2502,000757,浩物股份,汽车
2503,000760,斯太尔,汽车
2504,000800,一汽轿车,汽车
2505,000868,安凯客车,汽车
2506,000887,中鼎股份,汽车
2507,000903,云内动力,汽车
2508,000913,钱江摩托,汽车
2509,000927,一汽夏利,汽车
2510,000951,中国重汽,汽车
2511,000957,中通客车,汽车
2512,000980,众泰汽车,汽车
2513,000996,中国中期,汽车
2514,001696,宗申动力,汽车
2515,002048,宁波华翔,汽车
2516,002085,万丰奥威,汽车
2517,002101,广东鸿图,汽车
2518,002105,信隆健康,汽车
2519,002126,银轮股份,汽车
2520,002190,成飞集成,汽车
2521,002213,特 尔 佳,汽车
2522,002239,奥特佳,汽车
2523,002265,西仪股份,汽车
2524,002283,天润曲轴,汽车
2525,002284,亚太股份,汽车
2526,002328,新朋股份,汽车
2527,002355,兴民智通,汽车
2528,002363,隆基机械,汽车
2529,002406,远东传动,汽车
2530,002434,万里扬,汽车
2531,002448,中原内配,汽车
2532,002454,松芝股份,汽车
2533,002472,双环传动,汽车
2534,002488,金固股份,汽车
2535,002510,天汽模,汽车
2536,002536,西泵股份,汽车
2537,002553,南方轴承,汽车
2538,002555,三七互娱,汽车
2539,002590,万安科技,汽车
2540,002592,八菱科技,汽车
2541,002593,日上集团,汽车
2542,002594,比亚迪,汽车
2543,002602,世纪华通,汽车
2544,002607,亚夏汽车,汽车
2545,002625,光启技术,汽车
2546,002662,京威股份,汽车
2547,002664,长鹰信质,汽车
2548,002682,龙洲股份,汽车
2549,002684,猛狮科技,汽车
2550,002703,浙江世宝,汽车
2551,002708,光洋股份,汽车
2552,002715,登云股份,汽车
2553,002725,跃岭股份,汽车
2554,002765,蓝黛传动,汽车
2555,002863,今飞凯达,汽车
2556,002865,钧达股份,汽车
2557,002906,华阳集团,汽车
2558,300100,双林股份,汽车
2559,300176,鸿特精密,汽车
2560,300237,美晨生态,汽车
2561,300258,精锻科技,汽车
2562,300304,云意电气,汽车
2563,300375,鹏翎股份,汽车
2564,300432,富临精工,汽车
2565,300473,德尔股份,汽车
2566,300507,苏奥传感,汽车
2567,300547,川环科技,汽车
2568,300580,贝斯特,汽车
2569,300585,奥联电子,汽车
2570,300611,美力科技,汽车
2571,300643,万通智控,汽车
2572,300652,雷迪克,汽车
2573,300680,隆盛科技,汽车
2574,300695,兆丰股份,汽车
2575,300707,威唐工业,汽车
2576,600561,江西长运,公交
2577,600611,大众交通,公交
2578,600650,锦江投资,公交
2579,600662,强生控股,公交
2580,600834,申通地铁,公交
2581,603032,德新交运,公交
2582,603069,海汽集团,公交
2583,002357,富临运业,公交
2584,002627,宜昌交运,公交
2585,600438,通威股份,饲料
2586,603363,傲农生物,饲料
2587,603609,禾丰牧业,饲料
2588,603668,天马科技,饲料
2589,000048,康达尔,饲料
2590,000702,正虹科技,饲料
2591,000876,新 希 望,饲料
2592,002100,天康生物,饲料
2593,002124,天邦股份,饲料
2594,002157,正邦科技,饲料
2595,002311,海大集团,饲料
2596,002385,大北农,饲料
2597,002548,金新农,饲料
2598,002567,唐人神,饲料
2599,300673,佩蒂股份,饲料
2600,600248,延长化建,专业工程
2601,600477,杭萧钢构,专业工程
2602,600496,精工钢构,专业工程
2603,600629,华建集团,专业工程
2604,600667,太极实业,专业工程
2605,600852,*ST中川,专业工程
2606,600970,中材国际,专业工程
2607,601117,中国化学,专业工程
2608,601226,华电重工,专业工程
2609,601618,中国中冶,专业工程
2610,603098,森特股份,专业工程
2611,603637,镇海股份,专业工程
2612,603698,航天工程,专业工程
2613,603929,亚翔集成,专业工程
2614,603959,百利科技,专业工程
2615,000055,方大集团,专业工程
2616,000065,北方国际,专业工程
2617,000928,中钢国际,专业工程
2618,002051,中工国际,专业工程
2619,002135,东南网架,专业工程
2620,002140,东华科技,专业工程
2621,002178,延华智能,专业工程
2622,002469,三维工程,专业工程
2623,002541,鸿路钢构,专业工程
2624,002542,中化岩土,专业工程
2625,002545,东方铁塔,专业工程
2626,002659,中泰桥梁,专业工程
2627,002743,富煌钢构,专业工程
2628,002755,东方新星,专业工程
2629,300517,海波重科,专业工程
2630,300635,达安股份,专业工程
2631,600074,ST保千里,其他电子
2632,600110,诺德股份,其他电子
2633,600288,大恒科技,其他电子
2634,600884,杉杉股份,其他电子
2635,603595,东尼电子,其他电子
2636,603659,璞泰来,其他电子
2637,000062,深圳华强,其他电子
2638,000988,华工科技,其他电子
2639,002008,大族激光,其他电子
2640,002056,横店东磁,其他电子
2641,002141,贤丰控股,其他电子
2642,002161,远 望 谷,其他电子
2643,002214,大立科技,其他电子
2644,002388,新亚制程,其他电子
2645,002414,高德红外,其他电子
2646,002684,猛狮科技,其他电子
2647,002724,海洋王,其他电子
2648,002729,好利来,其他电子
2649,002885,京泉华,其他电子
2650,002925,盈趣科技,其他电子
2651,300014,亿纬锂能,其他电子
2652,300078,思创医惠,其他电子
2653,300116,坚瑞沃能,其他电子
2654,300184,力源信息,其他电子
2655,300220,金运激光,其他电子
2656,300340,科恒股份,其他电子
2657,300390,天华超净,其他电子
2658,300410,正业科技,其他电子
2659,300438,鹏辉能源,其他电子
2660,300502,新易盛,其他电子
2661,300516,久之洋,其他电子
2662,300656,民德电子,其他电子
2663,600415,小商品城,商业物业经营
2664,600738,兰州民百,商业物业经营
2665,600790,轻纺城,商业物业经营
2666,601828,美凯龙,商业物业经营
2667,603506,南都物业,商业物业经营
2668,000058,深 赛 格,商业物业经营
2669,000061,农 产 品,商业物业经营
2670,000861,海印股份,商业物业经营
2671,000882,华联股份,商业物业经营
2672,002344,海宁皮城,商业物业经营
2673,002818,富森美,商业物业经营
2674,600055,万东医疗,医药生物
2675,600056,中国医药,医药生物
2676,600062,华润双鹤,医药生物
2677,600079,人福医药,医药生物
2678,600080,金花股份,医药生物
2679,600085,同仁堂,医药生物
2680,600090,同济堂,医药生物
2681,600129,太极集团,医药生物
2682,600161,天坛生物,医药生物
2683,600195,中牧股份,医药生物
2684,600196,复星医药,医药生物
2685,600200,江苏吴中,医药生物
2686,600201,生物股份,医药生物
2687,600211,西藏药业,医药生物
2688,600216,浙江医药,医药生物
2689,600222,太龙药业,医药生物
2690,600223,鲁商置业,医药生物
2691,600226,瀚叶股份,医药生物
2692,600227,赤天化,医药生物
2693,600252,中恒集团,医药生物
2694,600253,天方药业,医药生物
2695,600267,海正药业,医药生物
2696,600272,开开实业,医药生物
2697,600276,恒瑞医药,医药生物
2698,600277,亿利洁能,医药生物
2699,600285,羚锐制药,医药生物
2700,600297,广汇汽车,医药生物
2701,600329,中新药业,医药生物
2702,600332,白云山,医药生物
2703,600351,亚宝药业,医药生物
2704,600380,健康元,医药生物
2705,600385,山东金泰,医药生物
2706,600420,现代制药,医药生物
2707,600421,仰帆控股,医药生物
2708,600422,昆药集团,医药生物
2709,600436,片仔癀,医药生物
2710,600466,蓝光发展,医药生物
2711,600479,千金药业,医药生物
2712,600488,天药股份,医药生物
2713,600490,鹏欣资源,医药生物
2714,600511,国药股份,医药生物
2715,600513,联环药业,医药生物
2716,600518,康美药业,医药生物
2717,600521,华海药业,医药生物
2718,600529,山东药玻,医药生物
2719,600530,交大昂立,医药生物
2720,600535,天士力,医药生物
2721,600538,国发股份,医药生物
2722,600556,ST慧球,医药生物
2723,600557,康缘药业,医药生物
2724,600566,济川药业,医药生物
2725,600568,中珠医疗,医药生物
2726,600572,康恩贝,医药生物
2727,600587,新华医疗,医药生物
2728,600594,益佰制药,医药生物
2729,600607,上实医药,医药生物
2730,600613,神奇制药,医药生物
2731,600645,中源协和,医药生物
2732,600664,哈药股份,医药生物
2733,600666,奥瑞德,医药生物
2734,600671,天目药业,医药生物
2735,600706,曲江文旅,医药生物
2736,600713,南京医药,医药生物
2737,600721,百花村,医药生物
2738,600750,江中药业,医药生物
2739,600763,通策医疗,医药生物
2740,600767,*ST运盛,医药生物
2741,600771,广誉远,医药生物
2742,600773,西藏城投,医药生物
2743,600781,辅仁药业,医药生物
2744,600789,鲁抗医药,医药生物
2745,600796,钱江生化,医药生物
2746,600803,新奥股份,医药生物
2747,600812,华北制药,医药生物
2748,600829,人民同泰,医药生物
2749,600833,第一医药,医药生物
2750,600842,中西药业,医药生物
2751,600849,上药转换,医药生物
2752,600851,海欣股份,医药生物
2753,600866,星湖科技,医药生物
2754,600867,通化东宝,医药生物
2755,600869,智慧能源,医药生物
2756,600896,览海投资,医药生物
2757,600976,健民集团,医药生物
2758,600993,马应龙,医药生物
2759,600998,九州通,医药生物
2760,601607,上海医药,医药生物
2761,603079,圣达生物,医药生物
2762,603108,润达医疗,医药生物
2763,603127,昭衍新药,医药生物
2764,603139,康惠制药,医药生物
2765,603168,莎普爱思,医药生物
2766,603222,济民制药,医药生物
2767,603229,奥翔药业,医药生物
2768,603233,大参林,医药生物
2769,603309,维力医疗,医药生物
2770,603367,辰欣药业,医药生物
2771,603368,柳州医药,医药生物
2772,603387,基蛋生物,医药生物
2773,603456,九洲药业,医药生物
2774,603520,司太立,医药生物
2775,603538,美诺华,医药生物
2776,603567,珍宝岛,医药生物
2777,603579,荣泰健康,医药生物
2778,603658,安图生物,医药生物
2779,603669,灵康药业,医药生物
2780,603676,卫信康,医药生物
2781,603707,健友股份,医药生物
2782,603716,塞力斯,医药生物
2783,603811,诚意药业,医药生物
2784,603858,步长制药,医药生物
